"","generalElectionVote","partyId1","partyId","countryOfBirth","reasonForVote"
"13834",2,10,10,1,2
"13835",1,1,1,1,2
"13836",1,1,1,1,3
"13837",1,1,1,NA,1
"13838",9,3,3,1,4
"13839",3,3,3,2,5
"13840",1,2,2,2,2
"13841",2,2,2,1,1
"13842",2,10,10,1,5
"13843",2,3,3,1,4
"13844",7,10,10,1,3
"13845",1,1,1,1,2
"13846",1,3,3,8,4
"13847",6,6,6,1,2
"13848",1,10,10,2,2
"13849",2,3,3,1,2
"13850",2,2,2,1,2
"13851",2,2,2,1,1
"13852",2,2,2,4,1
"13853",NA,2,2,7,NA
"13854",NA,2,2,1,NA
"13855",7,10,10,1,0
"13856",7,7,7,1,3
"13857",2,2,2,1,1
"13858",2,2,2,1,2
"13859",7,7,7,1,2
"13860",7,3,3,1,2
"13861",2,2,2,1,1
"13862",NA,1,1,7,NA
"13863",2,2,2,7,1
"13864",2,2,2,6,9999
"13865",1,10,10,NA,3
"13866",7,3,3,7,5
"13867",1,1,1,NA,2
"13868",2,2,2,1,1
"13869",2,10,10,1,2
"13870",2,9,9,1,0
"13871",NA,3,3,7,NA
"13872",2,2,2,1,2
"13873",2,2,2,1,2
"13874",NA,8,8,8,NA
"13875",2,2,2,9999,2
"13876",9,10,10,1,5
"13877",6,9,9,1,5
"13878",2,7,7,1,4
"13879",2,2,2,7,0
"13880",9,9,9,NA,2
"13881",3,3,3,1,1
"13882",2,2,2,2,1
"13883",1,1,1,1,2
"13884",2,2,2,1,1
"13885",1,10,10,1,5
"13886",NA,10,10,1,NA
"13887",NA,9,9,1,NA
"13888",2,2,2,1,2
"13889",2,10,10,1,2
"13890",7,3,3,6,2
"13891",2,2,2,NA,2
"13892",6,6,6,1,2
"13893",2,99,9999,1,4
"13894",6,1,1,1,5
"13895",1,1,1,1,2
"13896",NA,1,1,2,NA
"13897",2,99,9999,1,2
"13898",1,1,1,NA,1
"13899",2,2,2,1,2
"13900",6,6,6,2,2
"13901",2,2,2,1,2
"13902",1,1,1,NA,2
"13903",2,2,2,NA,1
"13904",6,6,6,NA,2
"13905",2,2,2,1,1
"13906",1,2,2,1,5
"13907",1,1,1,5,4
"13908",2,2,2,1,2
"13909",2,2,2,1,2
"13910",6,6,6,1,2
"13911",2,2,2,1,2
"13912",1,1,1,1,1
"13913",1,1,1,1,2
"13914",2,2,2,1,2
"13915",2,2,2,1,1
"13916",1,6,6,1,4
"13917",1,2,2,NA,2
"13918",6,1,1,1,5
"13919",2,1,1,1,5
"13920",2,2,2,1,1
"13921",1,1,1,1,2
"13922",1,10,10,1,2
"13923",2,2,2,1,2
"13924",2,2,2,1,2
"13925",1,1,1,1,2
"13926",1,10,10,1,3
"13927",1,1,1,2,2
"13928",1,99,9999,1,9999
"13929",1,1,1,1,1
"13930",7,7,7,NA,2
"13931",NA,1,1,NA,NA
"13932",1,1,1,1,2
"13933",6,6,6,1,2
"13934",1,1,1,1,2
"13935",NA,10,10,5,NA
"13936",3,3,3,6,2
"13937",3,9,9,6,3
"13938",2,2,2,1,1
"13939",3,2,2,1,3
"13940",2,2,2,1,2
"13941",2,2,2,NA,2
"13942",2,2,2,6,2
"13943",2,2,2,6,2
"13944",2,2,2,1,2
"13945",2,2,2,1,2
"13946",3,1,1,1,4
"13947",2,2,2,1,2
"13948",3,2,2,1,3
"13949",2,2,2,2,2
"13950",7,10,10,1,2
"13951",2,10,10,2,2
"13952",2,10,10,1,5
"13953",2,99,9999,1,5
"13954",6,6,6,1,2
"13955",2,2,2,1,2
"13956",2,2,2,1,1
"13957",NA,9,9,1,NA
"13958",3,6,6,6,5
"13959",2,2,2,1,2
"13960",2,2,2,1,2
"13961",2,2,2,1,1
"13962",2,2,2,1,2
"13963",2,2,2,1,2
"13964",2,2,2,1,2
"13965",7,10,10,1,2
"13966",7,7,7,1,2
"13967",1,1,1,1,2
"13968",2,2,2,2,2
"13969",2,3,3,1,5
"13970",NA,2,2,1,NA
"13971",2,2,2,1,3
"13972",2,2,2,1,2
"13973",2,2,2,1,2
"13974",7,7,7,1,2
"13975",2,2,2,1,1
"13976",7,2,2,1,4
"13977",2,2,2,1,1
"13978",3,3,3,1,2
"13979",3,1,1,1,4
"13980",7,10,10,1,0
"13981",3,1,1,1,5
"13982",3,1,1,2,4
"13983",6,1,1,8,0
"13984",2,2,2,1,2
"13985",2,7,7,8,2
"13986",2,2,2,1,2
"13987",3,3,3,NA,1
"13988",NA,10,10,8,NA
"13989",3,2,2,1,3
"13990",2,2,2,1,2
"13991",NA,10,10,1,NA
"13992",3,3,3,1,2
"13993",3,10,10,1,5
"13994",2,2,2,1,2
"13995",2,2,2,1,1
"13996",1,1,1,1,2
"13997",1,1,1,7,2
"13998",1,1,1,1,2
"13999",1,6,6,1,5
"14000",1,10,10,1,2
"14001",2,2,2,1,1
"14002",9,10,10,1,5
"14003",1,1,1,NA,1
"14004",1,1,1,1,2
"14005",6,10,10,1,2
"14006",1,1,1,1,2
"14007",2,2,2,2,3
"14008",3,3,3,NA,5
"14009",1,1,1,1,4
"14010",9,6,6,1,5
"14011",1,3,3,1,2
"14012",NA,10,10,1,NA
"14013",6,1,1,1,2
"14014",2,2,2,1,1
"14015",1,1,1,1,2
"14016",1,1,1,1,2
"14017",2,2,2,1,1
"14018",2,2,2,1,2
"14019",6,6,6,1,2
"14020",3,10,10,1,2
"14021",NA,10,10,1,NA
"14022",1,1,1,1,2
"14023",6,6,6,1,2
"14024",6,1,1,1,5
"14025",1,1,1,NA,2
"14026",NA,2,2,1,NA
"14027",1,10,10,1,3
"14028",NA,10,10,7,NA
"14029",1,1,1,1,2
"14030",1,1,1,1,2
"14031",NA,2,2,1,NA
"14032",6,1,1,1,2
"14033",1,1,1,1,2
"14034",NA,1,1,NA,NA
"14035",1,10,10,1,2
"14036",1,1,1,NA,2
"14037",6,1,1,1,3
"14038",3,99,9999,1,2
"14039",2,2,2,1,1
"14040",2,2,2,NA,2
"14041",6,2,2,1,5
"14042",6,6,6,1,2
"14043",2,10,10,1,2
"14044",NA,10,10,8,NA
"14045",1,10,10,1,2
"14046",6,6,6,1,1
"14047",2,2,2,1,2
"14048",6,10,10,1,2
"14049",3,2,2,1,2
"14050",1,1,1,NA,2
"14051",3,10,10,1,2
"14052",2,2,2,NA,2
"14053",1,1,1,1,2
"14054",2,2,2,NA,3
"14055",6,2,2,1,2
"14056",2,1,1,2,5
"14057",2,2,2,NA,1
"14058",1,1,1,NA,2
"14059",2,2,2,1,2
"14060",6,99,9999,1,2
"14061",6,6,6,1,3
"14062",6,2,2,1,5
"14063",2,2,2,1,1
"14064",2,2,2,1,3
"14065",2,2,2,1,1
"14066",2,2,2,NA,1
"14067",6,6,6,1,2
"14068",2,2,2,2,3
"14069",6,6,6,1,1
"14070",2,2,2,1,2
"14071",NA,99,9999,1,NA
"14072",1,1,1,1,2
"14073",2,9,9,9999,4
"14074",2,2,2,1,2
"14075",2,2,2,1,3
"14076",2,2,2,1,3
"14077",7,7,7,NA,2
"14078",2,2,2,1,1
"14079",1,1,1,1,2
"14080",6,2,2,1,9999
"14081",2,2,2,7,2
"14082",2,2,2,NA,2
"14083",1,99,9999,1,2
"14084",2,2,2,1,2
"14085",2,2,2,NA,2
"14086",1,1,1,NA,2
"14087",NA,10,10,1,NA
"14088",2,2,2,NA,2
"14089",NA,10,10,1,NA
"14090",2,2,2,1,2
"14091",NA,7,7,7,NA
"14092",2,2,2,NA,2
"14093",1,2,2,NA,0
"14094",2,2,2,1,2
"14095",2,7,7,1,4
"14096",2,2,2,NA,2
"14097",1,1,1,1,2
"14098",2,10,10,1,3
"14099",2,3,3,1,2
"14100",1,10,10,1,2
"14101",2,3,3,1,4
"14102",2,2,2,1,1
"14103",3,3,3,1,1
"14104",2,2,2,1,1
"14105",2,2,2,1,2
"14106",1,1,1,1,2
"14107",1,1,1,1,2
"14108",NA,10,10,NA,NA
"14109",2,2,2,1,2
"14110",2,2,2,1,2
"14111",6,99,9999,1,5
"14112",1,99,9999,1,3
"14113",6,6,6,1,2
"14114",6,3,3,1,2
"14115",2,2,2,1,2
"14116",2,99,9999,1,5
"14117",6,3,3,1,2
"14118",7,1,1,1,5
"14119",1,1,1,NA,5
"14120",2,7,7,NA,4
"14121",NA,2,2,1,NA
"14122",2,2,2,1,2
"14123",9,2,2,2,3
"14124",1,1,1,1,2
"14125",1,1,1,1,1
"14126",3,3,3,1,2
"14127",1,1,1,1,1
"14128",7,7,7,1,2
"14129",2,7,7,1,4
"14130",2,2,2,1,3
"14131",7,10,10,1,5
"14132",1,1,1,1,2
"14133",2,2,2,1,2
"14134",6,1,1,1,2
"14135",1,1,1,1,2
"14136",3,10,10,NA,5
"14137",1,1,1,1,2
"14138",2,10,10,6,4
"14139",2,2,2,NA,1
"14140",6,1,1,1,5
"14141",1,1,1,8,3
"14142",9999,1,1,NA,2
"14143",2,2,2,1,1
"14144",6,6,6,1,2
"14145",9999,99,9999,1,2
"14146",1,1,1,1,2
"14147",1,1,1,1,1
"14148",1,1,1,1,2
"14149",NA,1,1,1,NA
"14150",1,3,3,NA,4
"14151",1,1,1,1,2
"14152",2,2,2,1,2
"14153",7,10,10,1,2
"14154",2,2,2,1,2
"14155",2,2,2,1,3
"14156",2,2,2,NA,1
"14157",2,2,2,NA,2
"14158",1,1,1,1,2
"14159",2,2,2,1,2
"14160",1,1,1,1,2
"14161",3,3,3,1,2
"14162",6,2,2,1,4
"14163",2,2,2,1,0
"14164",6,1,1,1,2
"14165",2,2,2,1,2
"14166",2,2,2,1,3
"14167",NA,10,10,1,NA
"14168",1,3,3,NA,2
"14169",1,1,1,1,5
"14170",9999,10,10,1,0
"14171",1,1,1,1,2
"14172",1,1,1,1,2
"14173",NA,2,2,NA,NA
"14174",NA,2,2,1,NA
"14175",6,6,6,1,2
"14176",2,2,2,1,2
"14177",2,2,2,1,1
"14178",1,1,1,2,2
"14179",6,1,1,NA,2
"14180",6,6,6,1,3
"14181",3,3,3,1,2
"14182",2,2,2,1,2
"14183",2,2,2,1,0
"14184",1,1,1,1,2
"14185",2,2,2,1,1
"14186",NA,2,2,NA,NA
"14187",2,2,2,NA,1
"14188",2,8,8,3,4
"14189",1,1,1,1,2
"14190",6,10,10,1,2
"14191",2,2,2,NA,2
"14192",2,2,2,1,2
"14193",NA,6,6,1,NA
"14194",3,3,3,1,1
"14195",6,6,6,1,2
"14196",6,6,6,1,5
"14197",1,1,1,NA,2
"14198",1,10,10,1,2
"14199",6,2,2,1,2
"14200",2,2,2,1,5
"14201",2,2,2,1,2
"14202",2,2,2,1,2
"14203",1,10,10,NA,2
"14204",1,1,1,1,1
"14205",NA,10,10,2,NA
"14206",2,2,2,1,1
"14207",2,2,2,1,1
"14208",2,2,2,1,1
"14209",2,2,2,1,2
"14210",1,1,1,1,1
"14211",1,1,1,NA,1
"14212",2,2,2,1,2
"14213",2,2,2,1,1
"14214",NA,2,2,NA,NA
"14215",6,6,6,1,3
"14216",2,2,2,1,1
"14217",1,1,1,1,2
"14218",NA,10,10,1,NA
"14219",1,1,1,1,3
"14220",1,1,1,1,2
"14221",1,10,10,1,3
"14222",2,2,2,1,2
"14223",2,10,10,1,5
"14224",6,10,10,1,5
"14225",1,1,1,1,2
"14226",1,1,1,NA,2
"14227",1,1,1,1,2
"14228",1,1,1,1,1
"14229",2,2,2,1,1
"14230",2,2,2,1,3
"14231",1,1,1,1,1
"14232",1,1,1,1,3
"14233",2,10,10,1,3
"14234",6,2,2,NA,5
"14235",1,1,1,1,1
"14236",NA,10,10,7,NA
"14237",2,7,7,3,4
"14238",1,1,1,1,2
"14239",2,2,2,6,1
"14240",NA,10,10,1,NA
"14241",1,1,1,1,2
"14242",NA,1,1,NA,NA
"14243",2,2,2,6,2
"14244",2,2,2,1,1
"14245",1,1,1,1,3
"14246",1,1,1,1,3
"14247",2,10,10,6,2
"14248",6,10,10,1,5
"14249",2,10,10,NA,5
"14250",NA,99,9999,1,NA
"14251",NA,3,3,NA,NA
"14252",1,1,1,1,2
"14253",2,2,2,8,2
"14254",NA,1,1,NA,NA
"14255",3,2,2,1,5
"14256",3,3,3,1,2
"14257",2,2,2,1,2
"14258",6,6,6,1,3
"14259",2,2,2,1,4
"14260",NA,2,2,NA,NA
"14261",1,1,1,1,1
"14262",2,2,2,NA,4
"14263",1,1,1,1,1
"14264",2,2,2,1,3
"14265",6,6,6,1,2
"14266",2,2,2,1,5
"14267",1,1,1,1,2
"14268",1,1,1,1,1
"14269",2,2,2,6,1
"14270",2,2,2,1,2
"14271",1,6,6,NA,4
"14272",2,99,9999,6,2
"14273",1,1,1,1,1
"14274",2,2,2,8,3
"14275",6,1,1,1,2
"14276",2,2,2,8,1
"14277",NA,1,1,1,NA
"14278",2,2,2,1,3
"14279",2,2,2,8,2
"14280",9,2,2,1,5
"14281",2,2,2,1,2
"14282",7,7,7,NA,2
"14283",1,1,1,1,2
"14284",1,1,1,1,2
"14285",2,2,2,7,3
"14286",2,10,10,6,2
"14287",2,2,2,1,2
"14288",NA,10,10,1,NA
"14289",2,2,2,1,1
"14290",9999,99,9999,NA,9999
"14291",2,2,2,1,1
"14292",1,1,1,1,0
"14293",1,10,10,8,4
"14294",NA,2,2,7,NA
"14295",2,2,2,1,2
"14296",6,1,1,1,4
"14297",2,2,2,1,5
"14298",2,2,2,1,1
"14299",2,2,2,NA,3
"14300",NA,99,9999,8,NA
"14301",1,1,1,8,2
"14302",4,4,4,2,2
"14303",3,3,3,2,2
"14304",2,2,2,2,4
"14305",2,10,10,NA,5
"14306",4,4,4,2,2
"14307",2,99,9999,2,4
"14308",4,4,4,2,2
"14309",4,4,4,2,2
"14310",2,2,2,2,1
"14311",1,1,1,2,2
"14312",1,1,1,NA,1
"14313",4,4,4,2,1
"14314",1,1,1,2,2
"14315",4,4,4,2,2
"14316",9,99,9999,2,9999
"14317",4,4,4,2,2
"14318",4,4,4,NA,2
"14319",4,4,4,2,2
"14320",2,1,1,2,4
"14321",4,10,10,2,0
"14322",4,4,4,2,2
"14323",4,4,4,2,2
"14324",4,4,4,2,2
"14325",4,4,4,2,2
"14326",2,3,3,2,5
"14327",4,4,4,2,2
"14328",4,2,2,1,1
"14329",4,10,10,2,3
"14330",1,1,1,2,1
"14331",4,4,4,1,2
"14332",4,1,1,NA,3
"14333",2,2,2,2,2
"14334",4,4,4,2,3
"14335",4,4,4,2,2
"14336",2,10,10,2,4
"14337",4,4,4,2,2
"14338",2,2,2,1,2
"14339",4,4,4,NA,1
"14340",4,4,4,2,1
"14341",4,7,7,2,2
"14342",3,3,3,NA,2
"14343",2,2,2,1,2
"14344",2,2,2,2,5
"14345",4,4,4,2,2
"14346",2,99,9999,2,3
"14347",4,2,2,2,1
"14348",3,6,6,1,4
"14349",4,4,4,NA,2
"14350",2,99,9999,NA,3
"14351",4,4,4,2,2
"14352",4,4,4,2,2
"14353",4,4,4,2,3
"14354",4,4,4,2,2
"14355",4,4,4,2,5
"14356",1,1,1,2,3
"14357",4,4,4,2,2
"14358",4,4,4,2,2
"14359",2,2,2,2,2
"14360",4,4,4,2,2
"14361",4,4,4,2,2
"14362",2,2,2,2,1
"14363",2,2,2,2,2
"14364",4,4,4,2,1
"14365",2,1,1,2,4
"14366",4,4,4,2,1
"14367",1,10,10,1,3
"14368",4,4,4,2,3
"14369",4,4,4,2,2
"14370",4,4,4,NA,2
"14371",4,4,4,NA,2
"14372",1,1,1,2,2
"14373",9,4,4,2,3
"14374",2,1,1,2,4
"14375",4,4,4,NA,1
"14376",2,2,2,2,1
"14377",4,4,4,2,1
"14378",4,4,4,NA,2
"14379",4,1,1,2,4
"14380",7,7,7,2,0
"14381",1,1,1,2,1
"14382",4,4,4,2,2
"14383",3,6,6,2,5
"14384",3,2,2,2,4
"14385",7,10,10,1,2
"14386",4,4,4,1,1
"14387",4,4,4,2,2
"14388",4,4,4,2,1
"14389",4,10,10,2,2
"14390",4,4,4,1,1
"14391",4,4,4,2,2
"14392",NA,2,2,2,NA
"14393",2,2,2,2,2
"14394",2,2,2,3,1
"14395",NA,4,4,NA,NA
"14396",4,4,4,2,2
"14397",4,4,4,1,2
"14398",2,2,2,1,2
"14399",3,2,2,2,4
"14400",4,4,4,2,2
"14401",4,4,4,2,2
"14402",4,4,4,2,2
"14403",4,4,4,2,5
"14404",4,4,4,2,2
"14405",3,2,2,3,5
"14406",4,10,10,2,5
"14407",4,4,4,2,0
"14408",NA,4,4,NA,NA
"14409",3,1,1,2,4
"14410",3,2,2,2,4
"14411",6,6,6,2,2
"14412",4,4,4,2,3
"14413",3,1,1,2,4
"14414",4,4,4,1,2
"14415",3,1,1,2,5
"14416",3,10,10,2,4
"14417",4,10,10,2,2
"14418",4,2,2,2,2
"14419",2,2,2,2,1
"14420",NA,10,10,NA,NA
"14421",4,10,10,2,2
"14422",NA,4,4,8,NA
"14423",4,4,4,2,1
"14424",4,4,4,2,2
"14425",2,2,2,3,1
"14426",3,1,1,2,4
"14427",3,1,1,1,4
"14428",4,4,4,2,2
"14429",3,10,10,2,4
"14430",3,1,1,1,4
"14431",2,2,2,2,1
"14432",4,4,4,2,1
"14433",9,10,10,2,1
"14434",3,10,10,2,3
"14435",2,10,10,2,0
"14436",3,1,1,2,4
"14437",4,4,4,2,2
"14438",2,99,9999,2,4
"14439",3,1,1,2,4
"14440",3,3,3,1,3
"14441",3,1,1,2,4
"14442",3,3,3,2,3
"14443",4,4,4,2,2
"14444",2,2,2,2,1
"14445",3,3,3,1,1
"14446",4,4,4,1,2
"14447",3,4,4,2,3
"14448",3,2,2,2,5
"14449",4,10,10,2,3
"14450",4,4,4,2,2
"14451",4,4,4,2,3
"14452",4,4,4,2,5
"14453",2,2,2,2,1
"14454",3,1,1,1,4
"14455",3,2,2,2,3
"14456",4,4,4,2,1
"14457",9999,10,10,2,3
"14458",4,4,4,NA,2
"14459",2,2,2,1,2
"14460",3,99,9999,2,5
"14461",4,4,4,2,3
"14462",4,4,4,2,2
"14463",3,1,1,2,5
"14464",4,4,4,2,2
"14465",3,3,3,2,3
"14466",4,4,4,2,2
"14467",2,99,9999,2,4
"14468",2,2,2,2,1
"14469",2,2,2,2,1
"14470",3,3,3,1,2
"14471",3,2,2,2,5
"14472",3,1,1,2,4
"14473",3,10,10,1,5
"14474",NA,4,4,7,NA
"14475",4,10,10,4,4
"14476",4,2,2,2,2
"14477",4,4,4,4,2
"14478",4,10,10,2,2
"14479",2,2,2,2,1
"14480",2,2,2,NA,1
"14481",2,10,10,NA,2
"14482",1,1,1,1,1
"14483",NA,10,10,1,NA
"14484",2,2,2,6,1
"14485",6,1,1,NA,5
"14486",1,1,1,1,2
"14487",NA,1,1,1,NA
"14488",6,10,10,1,5
"14489",NA,7,7,1,NA
"14490",1,1,1,1,1
"14491",1,1,1,1,1
"14492",2,2,2,1,1
"14493",2,10,10,1,2
"14494",1,10,10,NA,2
"14495",1,1,1,1,2
"14496",1,10,10,NA,2
"14497",1,6,6,1,4
"14498",1,1,1,1,1
"14499",2,2,2,NA,1
"14500",2,10,10,1,5
"14501",7,7,7,1,5
"14502",2,2,2,NA,2
"14503",2,2,2,1,2
"14504",2,7,7,6,5
"14505",2,1,1,1,5
"14506",6,6,6,1,2
"14507",1,1,1,1,3
"14508",6,6,6,1,2
"14509",7,2,2,1,4
"14510",3,3,3,1,2
"14511",2,2,2,NA,0
"14512",2,2,2,NA,2
"14513",1,1,1,1,2
"14514",1,1,1,1,2
"14515",1,1,1,1,2
"14516",2,2,2,NA,2
"14517",2,2,2,1,2
"14518",1,1,1,1,2
"14519",2,6,6,NA,4
"14520",1,1,1,1,2
"14521",6,10,10,1,2
"14522",7,7,7,1,3
"14523",7,3,3,1,5
"14524",6,1,1,1,5
"14525",6,1,1,1,5
"14526",1,6,6,1,4
"14527",1,10,10,1,3
"14528",1,1,1,1,3
"14529",6,2,2,1,2
"14530",9999,99,9999,1,5
"14531",NA,10,10,1,NA
"14532",6,6,6,1,3
"14533",2,2,2,1,5
"14534",9,9,9,1,5
"14535",6,10,10,1,3
"14536",NA,1,1,NA,NA
"14537",1,1,1,7,2
"14538",1,1,1,1,2
"14539",6,2,2,1,4
"14540",1,1,1,1,2
"14541",NA,99,9999,NA,NA
"14542",6,8,8,1,2
"14543",1,10,10,1,2
"14544",9,99,9999,1,9999
"14545",6,10,10,1,5
"14546",NA,3,3,1,NA
"14547",NA,99,9999,9999,NA
"14548",7,7,7,1,3
"14549",6,6,6,1,2
"14550",6,1,1,1,5
"14551",1,1,1,2,4
"14552",3,99,9999,1,5
"14553",NA,10,10,1,NA
"14554",6,2,2,NA,2
"14555",2,2,2,1,2
"14556",7,2,2,1,3
"14557",6,2,2,NA,2
"14558",6,6,6,1,2
"14559",6,1,1,1,2
"14560",6,10,10,1,2
"14561",2,2,2,1,1
"14562",6,6,6,1,3
"14563",7,2,2,1,4
"14564",NA,10,10,1,NA
"14565",1,3,3,1,4
"14566",7,2,2,1,2
"14567",2,2,2,1,2
"14568",NA,3,3,5,NA
"14569",1,1,1,1,2
"14570",9,6,6,1,3
"14571",6,1,1,1,2
"14572",7,7,7,1,2
"14573",6,6,6,1,2
"14574",2,2,2,1,2
"14575",6,9,9,1,3
"14576",1,1,1,1,2
"14577",1,1,1,1,2
"14578",7,7,7,6,3
"14579",2,99,9999,1,9999
"14580",2,2,2,1,2
"14581",7,9,9,2,5
"14582",7,2,2,1,4
"14583",3,10,10,1,5
"14584",1,1,1,6,1
"14585",1,1,1,1,1
"14586",1,1,1,NA,2
"14587",2,2,2,1,2
"14588",6,6,6,1,2
"14589",7,2,2,1,2
"14590",7,2,2,NA,4
"14591",1,1,1,1,1
"14592",1,1,1,NA,0
"14593",2,2,2,NA,2
"14594",3,3,3,NA,5
"14595",7,7,7,1,3
"14596",1,1,1,1,2
"14597",1,10,10,1,1
"14598",1,1,1,1,4
"14599",2,2,2,NA,2
"14600",7,2,2,1,2
"14601",1,1,1,1,2
"14602",7,10,10,1,2
"14603",NA,10,10,NA,NA
"14604",2,2,2,1,1
"14605",9,2,2,1,3
"14606",1,1,1,1,1
"14607",9,9,9,1,1
"14608",NA,2,2,1,NA
"14609",NA,10,10,8,NA
"14610",6,1,1,1,3
"14611",1,1,1,1,1
"14612",1,1,1,1,1
"14613",6,2,2,1,5
"14614",7,3,3,1,5
"14615",1,99,9999,NA,2
"14616",2,2,2,1,2
"14617",2,2,2,3,2
"14618",2,2,2,5,2
"14619",NA,10,10,1,NA
"14620",2,2,2,2,1
"14621",7,7,7,2,1
"14622",2,2,2,1,4
"14623",2,2,2,1,2
"14624",2,2,2,1,1
"14625",1,10,10,6,5
"14626",2,2,2,1,2
"14627",7,7,7,1,2
"14628",1,6,6,2,4
"14629",NA,2,2,NA,NA
"14630",3,2,2,1,5
"14631",2,2,2,2,2
"14632",2,2,2,2,2
"14633",3,3,3,1,2
"14634",2,2,2,NA,0
"14635",2,2,2,1,2
"14636",3,3,3,1,5
"14637",7,7,7,2,1
"14638",3,3,3,1,3
"14639",1,1,1,1,2
"14640",1,10,10,1,2
"14641",9,3,3,1,4
"14642",1,1,1,1,1
"14643",3,1,1,4,5
"14644",1,9,9,1,5
"14645",2,2,2,1,2
"14646",7,2,2,1,5
"14647",1,99,9999,1,1
"14648",NA,10,10,NA,NA
"14649",2,2,2,1,1
"14650",6,6,6,1,2
"14651",2,2,2,1,2
"14652",2,2,2,1,1
"14653",2,2,2,5,4
"14654",2,3,3,1,4
"14655",2,10,10,1,4
"14656",6,6,6,1,2
"14657",2,2,2,NA,2
"14658",2,2,2,1,2
"14659",2,7,7,2,5
"14660",3,1,1,1,4
"14661",2,2,2,1,1
"14662",1,10,10,1,2
"14663",7,1,1,NA,3
"14664",2,3,3,1,2
"14665",2,2,2,1,3
"14666",1,1,1,1,4
"14667",2,2,2,1,3
"14668",2,9,9,1,2
"14669",3,3,3,1,1
"14670",2,2,2,1,1
"14671",1,1,1,1,2
"14672",2,10,10,1,2
"14673",2,2,2,NA,2
"14674",2,2,2,1,3
"14675",2,2,2,1,1
"14676",1,10,10,3,2
"14677",2,2,2,1,1
"14678",2,10,10,1,2
"14679",3,3,3,1,2
"14680",2,2,2,1,2
"14681",3,3,3,NA,3
"14682",2,2,2,1,2
"14683",2,2,2,1,5
"14684",7,2,2,1,2
"14685",2,2,2,1,2
"14686",2,2,2,1,2
"14687",7,7,7,8,2
"14688",1,1,1,NA,2
"14689",2,2,2,1,2
"14690",6,6,6,8,3
"14691",6,1,1,1,2
"14692",7,2,2,1,2
"14693",2,2,2,1,1
"14694",7,10,10,1,2
"14695",NA,99,9999,NA,NA
"14696",3,10,10,5,2
"14697",1,1,1,NA,2
"14698",2,3,3,1,4
"14699",2,2,2,1,2
"14700",2,2,2,1,2
"14701",2,2,2,2,2
"14702",6,6,6,1,0
"14703",7,2,2,1,4
"14704",2,10,10,NA,5
"14705",3,10,10,5,2
"14706",7,2,2,1,2
"14707",NA,10,10,1,NA
"14708",2,2,2,1,2
"14709",2,9,9,NA,2
"14710",2,2,2,5,2
"14711",2,2,2,1,2
"14712",7,10,10,1,2
"14713",2,2,2,1,2
"14714",3,3,3,7,2
"14715",6,6,6,1,2
"14716",2,2,2,1,1
"14717",1,10,10,1,2
"14718",7,7,7,3,1
"14719",7,10,10,1,2
"14720",7,7,7,1,2
"14721",9,10,10,7,3
"14722",7,7,7,1,1
"14723",NA,2,2,7,NA
"14724",2,99,9999,1,3
"14725",9,10,10,3,5
"14726",1,1,1,3,2
"14727",2,2,2,1,3
"14728",2,2,2,3,2
"14729",6,6,6,3,2
"14730",6,2,2,3,2
"14731",1,1,1,1,2
"14732",NA,6,6,1,NA
"14733",1,1,1,1,3
"14734",2,2,2,3,2
"14735",1,10,10,NA,2
"14736",2,2,2,3,1
"14737",2,2,2,3,2
"14738",2,5,5,NA,4
"14739",2,2,2,3,2
"14740",2,2,2,3,1
"14741",2,2,2,NA,4
"14742",2,2,2,3,2
"14743",6,1,1,3,4
"14744",6,6,6,3,2
"14745",2,2,2,3,1
"14746",2,2,2,3,3
"14747",5,10,10,3,5
"14748",1,1,1,8,2
"14749",5,5,5,3,3
"14750",2,2,2,1,2
"14751",1,1,1,3,2
"14752",1,1,1,3,2
"14753",5,10,10,1,9999
"14754",6,6,6,3,4
"14755",5,10,10,3,3
"14756",NA,2,2,3,NA
"14757",2,10,10,3,2
"14758",6,6,6,3,2
"14759",9,1,1,3,4
"14760",7,7,7,1,2
"14761",5,5,5,3,5
"14762",6,1,1,3,0
"14763",6,1,1,3,2
"14764",NA,6,6,8,NA
"14765",2,2,2,3,2
"14766",6,6,6,3,2
"14767",6,8,8,1,3
"14768",5,2,2,1,2
"14769",2,2,2,3,2
"14770",6,6,6,3,5
"14771",2,99,9999,3,4
"14772",2,10,10,7,5
"14773",8,2,2,1,2
"14774",6,2,2,3,2
"14775",6,1,1,3,5
"14776",2,2,2,6,2
"14777",NA,10,10,3,NA
"14778",2,2,2,1,2
"14779",6,3,3,1,5
"14780",2,2,2,3,0
"14781",6,6,6,3,2
"14782",3,3,3,3,2
"14783",1,1,1,1,2
"14784",NA,10,10,7,NA
"14785",1,10,10,3,2
"14786",6,2,2,3,2
"14787",6,10,10,3,2
"14788",2,2,2,3,4
"14789",2,10,10,3,9999
"14790",6,6,6,3,2
"14791",5,5,5,3,2
"14792",1,1,1,1,2
"14793",2,2,2,NA,2
"14794",2,2,2,1,2
"14795",6,1,1,1,5
"14796",2,2,2,1,2
"14797",2,2,2,1,2
"14798",2,2,2,1,1
"14799",1,1,1,1,2
"14800",2,2,2,1,3
"14801",NA,10,10,1,NA
"14802",1,1,1,1,2
"14803",2,2,2,1,2
"14804",2,2,2,NA,2
"14805",1,1,1,1,1
"14806",1,1,1,1,2
