FINANCIAL_YEAR,YEAR_ENDING,YEAR_QUARTER,FRS_NAME,INCIDENT_TYPE,Deliberate fires
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Norfolk,Other outdoors,44
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Suffolk,Other outdoors,20
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Greater London,Other outdoors,24
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Greater London,Other outdoors,25
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Buckinghamshire,Other outdoors,24
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",East Sussex,Other outdoors,21
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Hampshire,Other outdoors,33
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Kent,Other outdoors,29
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Surrey,Other outdoors,8
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Isle Of Wight,Other outdoors,3
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",West Sussex,Other outdoors,9
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Oxfordshire,Other outdoors,16
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Berkshire,Other outdoors,2
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Avon,Other outdoors,31
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Cornwall,Other outdoors,11
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Gloucestershire,Other outdoors,6
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Dorset & Wiltshire,Other outdoors,24
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Dorset & Wiltshire,Other outdoors,12
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Devon & Somerset,Other outdoors,17
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Cleveland,Other outdoors,11
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Durham,Other outdoors,32
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Northumberland,Other outdoors,10
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Tyne & Wear,Other outdoors,32
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Cumbria,Other outdoors,7
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Cheshire,Other outdoors,9
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Greater Manchester,Other outdoors,38
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Lancashire,Other outdoors,16
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Merseyside,Other outdoors,17
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Humberside,Other outdoors,29
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",North Yorkshire,Other outdoors,19
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",South Yorkshire,Other outdoors,46
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",West Yorkshire,Other outdoors,64
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Lincolnshire,Other outdoors,16
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Derbyshire,Other outdoors,17
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Northamptonshire,Other outdoors,17
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Leicestershire,Other outdoors,17
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Nottinghamshire,Other outdoors,42
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Hereford & Worcester,Other outdoors,19
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Shropshire,Other outdoors,5
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",West Midlands,Other outdoors,12
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Warwickshire,Other outdoors,21
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Staffordshire,Other outdoors,16
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Bedfordshire,Other outdoors,25
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Cambridgeshire,Other outdoors,10
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Essex,Other outdoors,25
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Hertfordshire,Other outdoors,42
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Norfolk,Other outdoors,26
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Suffolk,Other outdoors,10
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Greater London,Other outdoors,21
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Greater London,Other outdoors,13
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Buckinghamshire,Other outdoors,11
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",East Sussex,Other outdoors,8
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Hampshire,Other outdoors,18
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Kent,Other outdoors,26
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Surrey,Other outdoors,11
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Isle Of Wight,Other outdoors,3
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",West Sussex,Other outdoors,7
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Oxfordshire,Other outdoors,15
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Berkshire,Other outdoors,4
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Avon,Other outdoors,26
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Cornwall,Other outdoors,7
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Gloucestershire,Other outdoors,5
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Dorset & Wiltshire,Other outdoors,11
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Dorset & Wiltshire,Other outdoors,11
2017/18,Year ending September 2017,"2017/18 Jul, Aug, Sep",Devon & Somerset,Other outdoors,18
2010/11, ,"2010/11 Jan, Feb, Mar",Cleveland,Secondary,487
2010/11, ,"2010/11 Jan, Feb, Mar",Durham,Secondary,171
2010/11, ,"2010/11 Jan, Feb, Mar",Northumberland,Secondary,100
2010/11, ,"2010/11 Jan, Feb, Mar",Tyne & Wear,Secondary,891
2010/11, ,"2010/11 Jan, Feb, Mar",Cumbria,Secondary,129
2010/11, ,"2010/11 Jan, Feb, Mar",Cheshire,Secondary,314
2010/11, ,"2010/11 Jan, Feb, Mar",Greater Manchester,Secondary,1697
2010/11, ,"2010/11 Jan, Feb, Mar",Lancashire,Secondary,673
2010/11, ,"2010/11 Jan, Feb, Mar",Merseyside,Secondary,1155
2010/11, ,"2010/11 Jan, Feb, Mar",Humberside,Secondary,386
2010/11, ,"2010/11 Jan, Feb, Mar",North Yorkshire,Secondary,94
2010/11, ,"2010/11 Jan, Feb, Mar",South Yorkshire,Secondary,805
2010/11, ,"2010/11 Jan, Feb, Mar",West Yorkshire,Secondary,1222
